Severity,Principal_Components_0,Principal_Components_1,Principal_Components_2,Principal_Components_3,Principal_Components_4,Principal_Components_5,Principal_Components_6,Principal_Components_7,Principal_Components_8,Principal_Components_9,Principal_Components_10,Principal_Components_11,Principal_Components_12,Principal_Components_13,Principal_Components_14,Principal_Components_15,Principal_Components_16,Principal_Components_17,Principal_Components_18,Principal_Components_19,Principal_Components_20,Principal_Components_21,Principal_Components_22,Principal_Components_23,Principal_Components_24,Principal_Components_25,Principal_Components_26,Principal_Components_27,Principal_Components_28,Principal_Components_29,Principal_Components_30,Principal_Components_31,Principal_Components_32,Principal_Components_33,Principal_Components_34,Principal_Components_35,Principal_Components_36,Principal_Components_37,Principal_Components_38,Principal_Components_39,Principal_Components_40,Principal_Components_41,Principal_Components_42,Principal_Components_43,Principal_Components_44,Principal_Components_45,Principal_Components_46,Principal_Components_47,Principal_Components_48,Principal_Components_49
macule,-328.63368552848453,92.6487642402889,277.069517442694,251.20541657829355,158.97905143260923,204.52368191623705,147.67279207143625,222.80774001764428,-555.9474720663204,-587.3092476982595,-225.6897919013012,-105.95798202264703,164.97435295035632,131.14230212243623,88.51279566148696,76.52980673681199,137.91292931033283,9.799910355607052,13.492407281248216,70.83516798690071,72.41743718047361,7.438609524224834,-181.41265389566826,200.69958825517713,-80.26446891326101,15.236526643313773,-118.86010140358269,90.15734183612,-31.587937543353707,5.203568651364611,12.89740306876346,-58.20411103305806,-108.92409196345903,-149.32556730692906,-20.199367987328166,91.80612314289657,73.11169305935921,94.58890013064789,31.340293443937842,65.51696847012792,-36.2132362902988,-66.91497304766946,110.59662799692647,9.389980526143082,-43.06358877646213,-89.39503429871549,147.92081597749686,20.39317307400426,-83.54801915498359,1.0110349770617746
macule,-436.18371079119424,286.7809399889113,-488.09860297218233,-883.4485089071563,164.86768372260929,-41.36675999728448,-389.9864148232649,-325.91502580454363,-45.01151311579311,-514.0462996187698,-269.0055711272044,92.18157512508348,18.774515394193863,149.36659771694536,-96.7906469169277,-143.09144263340465,8.37622291824728,54.13248529195798,-65.68180058743732,200.3703205304156,53.78442566853969,18.45283133141458,173.24792789754468,99.5860202915724,-14.459741140010399,-90.5657843067456,148.52980110126413,71.74261854181314,-38.28172673705302,-160.21147500596226,89.67123303808226,47.36085294962775,-24.529412676935944,-45.435218214378274,88.83339143933321,56.139656832962736,-13.968569832653701,18.319512563847972,32.91932762976917,5.2009023851971605,139.68261933640048,45.67767611021263,-56.06045995803667,-40.35050993881795,-21.078203376939854,27.12419017722474,-35.044829579170816,-21.13500160878263,52.83122552379196,88.54966903419621
macule,2522.0694774569647,133.15055270934363,-1492.6758155664804,361.0514629423377,147.74887574313036,-420.47069410884296,386.1119306154127,-106.37546593629953,-265.9484909676178,-195.00055408959096,-52.688741898684185,-484.909737983569,-176.15252516929655,220.5949913738377,147.6876996637432,211.80905883969126,-250.59693086183043,-275.1277589009785,389.1763212917058,95.79793668204361,-25.37461563189542,-92.0442398597148,-352.7183178650589,57.14815940068366,-64.41079448860728,-47.59023378963127,82.8446991668666,172.87966843901648,-379.98439902089353,221.58655389985128,-19.792620376942622,89.05713814026545,-62.524478612025085,94.1950197889671,-169.39540839516647,-34.06646155451307,17.96973509361921,68.4290289471065,-1.973102580654374,83.5018856490705,167.10839134098663,331.7929176189928,148.29283211687505,156.53847483097329,135.88000113484696,123.80375931708166,27.72093040876428,77.75623401500397,24.996946592903623,-65.87325003709348
macule,-709.2974412802515,-347.57044838351925,-611.2758956651855,549.1160305021918,-163.64801340141034,-293.6629648657981,100.053153164758,-68.3012278779425,214.23738989166085,-169.02821506200107,-231.6146064723311,-200.48386570259055,111.96829501229391,-41.14308095455597,180.93928035671235,-246.95761238736537,32.16183273763749,164.21146385239172,146.67108747599804,31.779278288801184,-119.26527570266116,-107.30061108822926,-32.28289454222724,2.6428270678854773,51.458378575019005,99.51752317238483,-114.01694461963571,22.043572484306043,35.257359668857525,110.83528605423639,76.63317951856226,-10.61244280943158,-101.59503872030793,79.93340627274334,54.765499017564906,-40.00193512122461,102.1718945557385,31.39959029720805,160.29612437477087,138.7705350282779,-107.08235070658152,86.06832847172689,38.1675677148882,93.63512260269665,39.06765888140815,61.511205566212666,32.608252324127115,-18.209370369470687,-203.41512394496826,4.882257027836221
macule,2447.165932488145,1125.4350623525024,-248.75393657118173,981.0378049165299,202.7317008261868,-238.4635146114803,341.9744535658959,-525.820774043237,74.2565502708761,86.45731992213055,346.3334531899542,-88.05581464771568,-496.58841935918053,-147.59538840045582,-99.4692023108107,-98.85308585184718,297.11465468608145,-231.1833294638347,-147.4928006698084,131.12171414943495,-205.1396264254074,-229.20932636821362,-67.2885967250405,-237.23074136735104,127.8345295887929,146.76104002772936,83.66994159358669,180.55049975536235,-147.6299030077687,23.42329391700484,157.62256134783124,-129.0692004296855,-103.54824929183626,-187.86254804622902,-126.68976657269612,-207.10831003406577,35.48389065920771,35.101686965203264,68.49176106570543,144.48397835613005,43.90731952372237,71.97504655230121,275.95605161274085,15.618628631610155,69.11507768690986,93.81071536758988,28.270756764070416,-34.64073160713821,230.1521125155608,24.43503586277031
macule,-157.56144057726536,162.74174316495817,645.3467066269712,-566.5595672626381,-92.11682478966608,-73.65280406917898,229.62970743428184,-415.21232897461647,289.27462477358483,99.09107489478181,-47.18184898090083,27.022767854542,199.13483995541608,-93.8404167255753,10.125340969314756,-182.13917134191016,-24.0185128282082,-37.22378809046636,24.26056183186337,109.96733724063697,-23.728806020178588,71.56957017598107,-32.52422430428875,115.4148039768188,-86.97736757167615,139.94870020417582,-41.988476054463746,-168.2419177762886,-43.16708800587369,65.40015742252014,-59.31195583537995,50.63941105786582,-13.37301551773663,24.658173119933217,24.34381255562798,29.460633774536138,-8.106480459679789,-80.28450264252275,92.40770827382364,28.89081036903752,115.07513052225808,-95.67337916266315,-17.421462174385375,41.19460089779502,65.1029954629742,-35.81378255114633,-67.64629286142808,93.41681931044148,56.57969042876377,-101.13698524575184
macule,-165.84048410129077,354.7413013310516,903.6179044880502,-674.8938477092752,4.026870649748732,42.4122231377372,-17.315073384080787,-75.83374311631177,-393.7003638076463,-114.71425559129922,-315.82853783965373,4.365069866015037,-88.93188733163674,112.82894280432711,-25.441530865588124,10.081387172175571,82.52995872864891,19.71717485415703,308.9292075092496,-6.176813339216298,-79.47791635321163,-155.43466041370834,203.14873702755688,308.0489376300887,9.535667356177456,-16.600960464000558,11.45270666070581,-16.673061427128452,-110.50797493858846,140.90170534434674,37.41554456337803,-7.914360351910276,68.0676809643806,-104.58463022235273,-39.61891094189707,70.24322841082825,57.64089384482315,-127.28640032565634,-78.39497541057048,74.75925127145908,46.90894133095673,1.309446291121377,-52.08542534542428,-179.07592476693338,85.55745129021344,74.43744526847534,62.09491138341476,-2.079097748978199,49.53118074395826,2.85507545794611
macule,1493.263711758675,833.644558038907,-23.104942592900326,-34.528666167623776,415.3984992486245,-490.9970512072411,-86.26511460491761,-809.5285883149713,-79.09980004596905,-417.85078841381755,-235.73444448247682,-265.09641533791284,271.79445629177206,14.394319514300934,-63.68799251972375,119.3933582048347,153.20059621067156,-40.33210117896374,18.08751633340613,0.043500944280133486,3.6713546615843455,-87.60099859927256,-42.938289164584155,-156.52616402796374,35.98126651671588,-135.8923348380237,-40.62912423922921,75.9037182611139,-211.66012454202408,-88.40164957187098,-10.682761509602605,28.16524733801909,-56.034402711937076,140.9073776249043,-59.37062579755411,-6.462531121726958,116.7995444788047,-39.854019157958334,-27.794729589774136,-21.518208024567592,117.68507996555178,97.86456035578739,10.700542895413452,-11.918762263153084,25.923816224163495,42.69815196759299,13.201555768010909,95.74476328782343,106.16081164118098,171.69734739015414
macule,-98.92195123364387,-68.76781924635524,757.5098275840837,532.0515137246824,-143.51346932788766,-4.263271971517203,-94.11284211453122,413.38332399680615,297.95082090587346,-422.61830678146606,-419.13679132351285,-86.75705324154946,-119.4813940754987,151.42535431555132,-138.14521541686494,46.83822994314743,51.3526975165979,11.375510921541318,124.06355671806408,37.960528592206366,5.6755728727550885,124.9345364256029,-10.232307722854694,204.76480070945365,-81.27588862816829,-14.974834772000065,-150.80952244478806,-66.51954331370013,-9.89513572001333,-57.296743001712684,-47.65534001766916,-88.07616007501065,36.859921864885486,55.89008945387022,-36.831094081565254,-163.3452975966049,115.70774507378904,-1.090985917361033,-88.24755014062933,22.981260126573687,-64.00322049605265,8.700617737814683,-1.332432792431114,-26.69800676335368,-36.07272961495487,-53.1013607791383,26.645378619593885,67.71226640943931,-11.835921733672913,-46.29047921621503
macule,947.0547967202887,-274.5298367764304,-638.8886447409108,-462.25509824878907,240.792143250555,-334.9154445833151,297.485003329451,-178.32730417837934,-63.50718231796826,85.80186107587714,-75.53549655633593,-23.64401408508538,72.72590195555794,-81.62374179470027,89.76677249320572,-179.19913900127054,70.7091831654728,-322.2489466251632,-108.32688999659648,288.42002505076624,15.954805073835393,248.80947631609,-62.9237667718444,-133.17496522104926,-17.686927476574073,229.40916551161683,56.26932645011787,-134.3319955781194,-110.26462851282082,16.686330384642623,169.00617485518723,89.74888689711752,-10.981275684603087,-26.458327762154706,6.567300076111052,-29.520282327492197,-57.0002736928966,-109.98438968625709,-29.02230570746498,125.18656231992478,130.46187906607364,81.87961207403171,150.81985758101973,-134.98482872694873,-2.8570653539942032,-128.07967888417681,33.56117660975443,-53.88938056556304,93.7619674508527,-88.3207421232918
macule,-581.6302389456464,-235.28075355307652,-390.4729404905939,117.75068665177868,735.4786762262946,105.7875624687691,-675.9412916923167,-380.98708217393795,-268.48855015079175,-335.54309958243243,327.67352583436144,660.6984756331349,-290.7515472111565,192.86094789588248,181.71050445656653,211.91441015160498,-192.46049696675962,1.0782317667911077,185.24294300441844,-420.61430361509395,291.33572729248635,270.27433186837504,-27.314927938625175,-481.3763603265467,40.85357592390505,379.653879055779,417.8380501654641,149.97410952219482,-31.49618327219384,69.88627699851459,109.15242969753888,409.7905834355592,246.4305230700708,265.753215504522,86.42452051223553,281.0654962575194,483.9644703909827,29.882952481566413,41.809628034766206,-24.34325034275737,-154.3047776109444,10.5293033223266,113.7337493149459,-49.18089167991811,-16.182352149713186,15.91527563688268,-29.523023373915766,26.015857030677132,-230.185636587602,-106.6897017294968
macule,2348.924266549694,1394.7402194782976,-253.13772211461983,934.0675516359503,-168.83211319933568,319.7296108059546,-162.39544888864296,-241.6806990364148,258.9519853464768,144.28207202122545,83.33776367084978,-38.755694244962406,221.69959084265008,-56.03616870999651,-194.19549719016112,68.08066311341457,87.10523609097123,-159.92787042764638,-444.4803035642011,157.22593006069724,-240.89619646107155,179.92397257009455,-104.10383700053133,113.43657605704769,-13.137067968377774,23.384351278452712,-266.29822887213123,3.2118744306782157,-128.88049597372614,76.23065430213485,-174.98536148633846,-167.57536836037372,-91.85097742115013,200.85087441435707,-17.763557020101015,35.71922835605919,26.314975414458317,16.428537873569923,-98.00588208017685,53.77135232997891,47.952919413231925,-210.43651064581442,142.62078450357436,153.65050358416227,-53.422086095282424,-0.3353601037239666,54.98259590079893,-22.868323877116428,-1.5608444219046518,-331.77280005145224
macule,-1813.6626563502643,-538.5505911821656,339.98385106194706,717.3060158736646,676.6910105854538,107.03025475466487,313.52400027171325,160.04256983597952,-329.0923260923923,-440.32279623821347,-111.06014020663906,-212.7882955659316,48.619338738291404,109.05441738517634,-330.66914396706267,-34.50474683927883,-171.92723315425027,168.4147841255946,89.11807422890467,-8.33776597744047,383.9503235391858,-132.37438351207956,-18.07261903749621,20.72180296109516,147.91259880898988,76.63560317671333,154.44772085312928,-37.09059166217023,-247.29939849317387,-9.492579355029788,-408.23809087127324,-39.65295043569569,-114.6044484712238,185.52238363604815,4.977843468589071,-342.439926618513,-16.522034210760665,-51.674099857981304,59.380191252901696,-105.25143612840976,99.0493709182309,55.20876374486336,-96.96879327303337,-5.4330812046306995,-53.77652502217637,180.48758789725616,32.31905286492875,-60.81752233188442,-2.0556401919868943,-109.84951550195689
macule,-189.02140068234297,-110.49602006008304,-37.42021277125243,-775.5847882148962,12.15199395851358,143.16742445987296,251.9420860749739,-372.95491816303905,-29.918427181428047,193.90128418083276,-82.7187186356495,-39.38032422156161,158.186050118329,156.72244942174424,-17.562282024823965,9.790652233921124,-192.40336247833363,57.5972475207749,-226.71186452354627,139.7197685302787,-23.624530791633116,68.86418201565444,29.44927314141289,43.44526182113494,-148.22989201300635,77.68356664128657,69.65610141733404,-122.28289069391991,-100.51357660235178,-185.45177364598644,-130.19767219703513,-22.984644833892016,33.315964326187824,10.112393666417784,-0.24475428265984497,-14.02005353061478,-0.18278057620505223,18.035926075325897,96.83052830619434,119.44304737150208,11.782366622886506,-67.30365207866909,36.06982621794913,-36.37709612736349,13.495295805061776,-35.257456822198336,59.80527699831598,-43.951626943484555,-11.788646077858083,17.514029628651464
macule,2415.2524090215493,1077.0288735202057,549.3057621955977,113.84366612468608,-930.7404843937678,-41.11275076227828,-627.3154386406034,-204.93111286042867,178.96354160579182,-261.83089452108396,-157.72798721046115,8.919975511863473,1065.196397581778,409.921490370814,405.4420606101106,208.58491429903862,173.38175809057174,47.765339353909724,94.57306052935098,-69.00296816503545,184.62878804195176,-179.59721790276302,134.0545525369068,-282.4102711661183,-67.32316371636246,-71.81034694062492,141.598638100595,-82.39709749579114,281.621147683633,-85.70625173223509,-159.87661822966325,-108.3373772241565,51.002229418207136,-31.033332894343737,-319.24121747390103,23.96116330023167,-369.7061113057091,9.366460388028854,-121.51449776503573,168.08125242126368,62.37088909008395,109.09014070606152,-232.00433497681925,-0.567302532096298,-20.659739857101417,-204.1635381673829,80.07621308503708,-94.3423758581355,325.6508454738201,-64.36995166683862
macule,-32.85456551846215,-548.9289170997105,430.64719559008546,795.007524749087,80.87821010832057,-215.27613609976962,-576.3124868366402,-335.8976854675371,146.92109182593606,48.91310170749202,-163.21502902788427,-75.30432060903655,256.4077262274482,-75.6744945987788,-14.297230603147655,106.59545718338252,-109.54655937047525,187.28946666618018,2.6822624129372157,-57.194887534714994,170.97385416328694,-71.65200061912091,154.46327889471908,77.45607607115014,-9.600617816470292,44.990789122712236,140.43550148594392,-33.78771541969602,264.90512442526847,23.555012717642228,-77.23829297269188,79.11662814810384,122.3333693984125,22.368518807287252,-123.7896555139697,-97.4412476702692,28.356877902170044,5.369840789558147,6.180994441034374,-42.643673505810476,8.12336070978157,41.34086801503077,94.77797305082768,-58.76463364208783,-145.29075653260935,10.165778873764202,62.96376164982008,-64.87139280015963,-68.30546475797622,27.482423882081267
macule,2722.617200923784,1029.8269908998207,-145.30383852661168,731.6074497261988,91.37333796209074,-334.86173645134227,-543.1329162538789,-387.35668830778724,73.02749605476455,-233.91253810615146,601.9068109633511,469.4943817920442,-219.99758468366957,111.65148753850814,43.32885467893502,250.6049564234684,-88.0014520720557,-20.831846583077702,198.76563557986927,-279.8389687000998,111.97020815846781,-21.316100872801247,17.51160710848275,65.96614126732631,-50.559793362864355,344.18234631375014,-300.39320814686744,243.16875711289808,-313.83356851867495,-310.06610235357005,337.51727437915787,-4.0957376703985595,-182.32871430014092,23.286378978553966,352.9283829383647,-116.00649741618436,-30.409396166565877,-52.255692808178274,43.44506788681491,-48.52764925112639,-202.47668813207468,-85.70072069849937,200.7379818845618,-177.6156416643074,32.09610603247913,47.5701483731191,15.62819762117415,-3.569919467334234,125.66746010736288,2.1453945714031932
macule,151.0801779756409,-58.1940261644993,-227.6705484050446,-432.3569310490951,318.72680137442467,32.54323956830958,-210.8763274539543,71.05818090497135,145.29891126494041,-86.49534964427802,-111.64941227778259,141.41090114255604,-59.61291300623696,22.560497425340195,62.12716536834109,101.23855068355245,65.56096423112511,4.171464259196324,0.7715697418703521,-173.1417252807746,-41.956345523299696,91.04164189576926,-23.824439384718563,-82.85251232286997,-14.350382055616494,75.59142608991411,127.58479107384632,-30.044635606506553,-13.777137076380818,60.427578382797215,39.07746774768683,-31.957000574069056,33.75085873368702,3.593709795859926,-22.620274864584747,215.36382990322653,36.907324692232265,67.0490577575718,41.2832401082255,31.83168123528754,-145.27238311576724,93.72918513957883,74.0545704077684,65.38389269952603,-67.53889304979162,-0.1903125191264507,-11.703898663440189,84.60228792056816,7.873083044755395,12.01616433956339
macule,-704.1850093581536,130.63037417947942,-748.9470660088529,-880.4837620512392,-343.68021398055,153.66538076273167,139.0410304016462,-386.2622988531553,59.525329213523406,-336.0871495272745,-42.63612545175512,-50.38136906905109,30.234115141953502,207.57083930268374,-206.58099972427667,-155.2378979183024,-1.4402795604897898,255.82533225145792,102.87764054832923,200.13896981153272,174.63998301072994,-16.330412721772007,123.48060339371158,-13.377446619773085,33.36610342023797,30.253599862607203,-3.393800649750919,108.78139242576759,-68.71604923959467,7.818504250668448,33.335680923761885,26.305615178688182,-9.607626260999336,-23.630383971992156,-24.62460076027992,-89.64544123301971,47.02709287895652,74.82227107138834,0.7418338742548397,-0.8676065838269418,40.0019663331044,-46.36705115778526,-12.98136344139943,-15.023753733692358,-4.195568774705955,4.684207820162798,53.61058779470064,-128.74025605569307,-3.1146470315961703,-24.968947511882167
macule,-511.05444917130137,-531.6681301083536,-733.0077205501175,251.63172466736142,-320.0732910251585,-223.94002116661827,-499.4787999618997,429.18804085453843,348.2168899798037,-261.49933725666517,-191.79861893534627,-59.7380502964544,157.15307109248863,642.6366443077062,-37.11739951269731,-299.2888176021934,81.43532531826824,-152.94858417812958,266.3478943822964,69.95610396499109,-194.02421031654137,83.44392185926938,-306.20585799719123,58.40216286239792,-72.00766156752681,-191.5881346625732,31.097276161018797,-98.94765160053066,166.28130961004035,87.19390021208203,-159.61748995636907,127.51080754700415,-128.46671962361435,-67.2596207163003,-75.38466559053461,-31.035258485936684,-150.26684938142031,105.13637417268254,-106.88786292509718,75.53369269353304,278.7302445804491,-308.4327791169957,-112.81424847536378,236.9987560253684,43.28731885359307,-210.48097277735548,38.11642224090699,-104.79288794299453,155.9170985872186,24.462721735920038
